date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:50	67909/67909	---M--	200	added ('OK')	image/jpeg	etag:%2210945-529108eb51180%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_team_06.jpg	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_team_06.jpg	(from http://sutrixgroup.com/solutions.html)
10:04:51	1647/1647	---M--	200	added ('OK')	image/png	etag:%2266f-52ca38c799803%22	http://sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/440287460.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/440287460.png	(from http://sutrixgroup.com/solutions.html)
10:04:52	2350/2350	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Feb%202016%2003:05:22%20GMT	http://sutrixgroup.com/fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Ffr%2Fconsulting.html	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/wp-json/oembed/1.0/embedfeb7.json	(from http://sutrixgroup.com/fr/consulting.html)
10:04:53	2438/2438	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Feb%202016%2003:05:23%20GMT	http://sutrixgroup.com/fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Ffr%2Fconsulting.html&format=xml	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/wp-json/oembed/1.0/embedee71	(from http://sutrixgroup.com/fr/consulting.html)
10:04:54	119860/119860	---M--	200	added ('OK')	image/jpeg	etag:%221d434-529108e598400%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_team_01.jpg	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_team_01.jpg	(from http://sutrixgroup.com/solutions.html)
10:04:54	1697/1697	---M--	200	added ('OK')	image/png	etag:%226a1-52ca38fc19ee3%22	http://sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/801488359.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/801488359.png	(from http://sutrixgroup.com/fr/consulting.html)
10:04:54	44885/44885	---M--	200	added ('OK')	image/jpeg	etag:%22af55-529108e780880%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_team_03.jpg	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_team_03.jpg	(from http://sutrixgroup.com/solutions.html)
10:04:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202016%2003:05:25%20GMT	http://sutrixgroup.com/fr/?p=190	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/index261b.html	(from http://sutrixgroup.com/fr/consulting.html)
10:04:55	2346/2346	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Feb%202016%2003:05:25%20GMT	http://sutrixgroup.com/fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Ffr%2Fsolutions.html	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/wp-json/oembed/1.0/embedb5eb.json	(from http://sutrixgroup.com/fr/solutions.html)
10:04:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202016%2003:05:25%20GMT	http://sutrixgroup.com/fr/?p=195	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/index78d6.html	(from http://sutrixgroup.com/fr/solutions.html)
10:04:55	58998/58998	---M--	200	added ('OK')	image/jpeg	etag:%22e676-529108e968d00%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_team_04.jpg	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_team_04.jpg	(from http://sutrixgroup.com/solutions.html)
10:04:55	2434/2434	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Feb%202016%2003:05:25%20GMT	http://sutrixgroup.com/fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Ffr%2Fsolutions.html&format=xml	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/wp-json/oembed/1.0/embed08e9	(from http://sutrixgroup.com/fr/solutions.html)
10:04:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202016%2003:05:26%20GMT	http://sutrixgroup.com/fr/Spring	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/Spring	(from http://sutrixgroup.com/fr/solutions.html)
10:04:56	1726/1726	---M--	200	added ('OK')	image/png	etag:%226be-52ca38fc9dc43%22	http://sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/27715974.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/27715974.png	(from http://sutrixgroup.com/fr/solutions.html)
10:04:56	2350/2350	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Feb%202016%2003:05:26%20GMT	http://sutrixgroup.com/ja/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Fja%2Fconsulting.html	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/wp-json/oembed/1.0/embed668d.json	(from http://sutrixgroup.com/ja/consulting.html)
10:04:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202016%2003:05:27%20GMT	http://sutrixgroup.com/ja/?p=191	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/indexbbbf.html	(from http://sutrixgroup.com/ja/consulting.html)
10:04:57	2438/2438	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Feb%202016%2003:05:27%20GMT	http://sutrixgroup.com/ja/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Fja%2Fconsulting.html&format=xml	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/wp-json/oembed/1.0/embed437c	(from http://sutrixgroup.com/ja/consulting.html)
10:04:57	1592/1592	---M--	200	added ('OK')	image/png	etag:%22638-52ca38ff272e3%22	http://sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/820832727.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/820832727.png	(from http://sutrixgroup.com/ja/consulting.html)
10:04:57	2346/2346	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Feb%202016%2003:05:27%20GMT	http://sutrixgroup.com/ja/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Fja%2Fsolutions.html	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/wp-json/oembed/1.0/embedcd20.json	(from http://sutrixgroup.com/ja/solutions.html)
10:04:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202016%2003:05:28%20GMT	http://sutrixgroup.com/ja/?p=196	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/indexf45e.html	(from http://sutrixgroup.com/ja/solutions.html)
10:04:58	2434/2434	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Feb%202016%2003:05:28%20GMT	http://sutrixgroup.com/ja/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Fja%2Fsolutions.html&format=xml	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/wp-json/oembed/1.0/embed8572	(from http://sutrixgroup.com/ja/solutions.html)
10:04:58	1598/1598	---M--	200	added ('OK')	image/png	etag:%2263e-52ca38ff9d583%22	http://sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/765021711.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/765021711.png	(from http://sutrixgroup.com/ja/solutions.html)
10:04:59	8271/8271	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:31%20GMT	http://gmpg.org/xfn/join	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/join.html	(from http://gmpg.org/xfn/.)
10:04:59	22236/22236	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:32%20GMT	http://gmpg.org/xfn/background	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/background.html	(from http://gmpg.org/xfn/.)
10:05:00	8796/8796	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:32%20GMT	http://gmpg.org/xfn/tools	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/tools.html	(from http://gmpg.org/xfn/.)
10:05:01	3977/3977	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:33%20GMT	http://gmpg.org/xfn/helping	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/helping.html	(from http://gmpg.org/xfn/.)
10:05:01	11564/11564	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:33%20GMT	http://gmpg.org/xfn/and/	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/and/index.html	(from http://gmpg.org/xfn/.)
10:05:01	2590/2590	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:34%20GMT	http://gmpg.org/xfn/feedback	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/feedback.html	(from http://gmpg.org/xfn/.)
10:05:02	8721/8721	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:34%20GMT	http://gmpg.org/xfn/creator	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/creator.html	(from http://gmpg.org/xfn/.)
10:05:02	232/232	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202016%2003:04:35%20GMT	http://gmpg.org/xfn/and	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/and.ad.delayed	(from http://gmpg.org/xfn/.)
10:05:03	16572/16572	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:35%20GMT	http://gmpg.org/xfn/more	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/more.html	(from http://gmpg.org/xfn/.)
10:05:03	4251/4251	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:36%20GMT	http://gmpg.org/xfn/press	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/press.html	(from http://gmpg.org/xfn/.)
10:05:04	4170/4170	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:36%20GMT	http://gmpg.org/xfn/index	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/index.html	(from http://gmpg.org/xfn/.)
10:05:05	1619/1619	---M--	200	added ('OK')	image/gif	etag:%225a6fa3-653-3ef0a663b3680%22	http://gmpg.org/xfn/pix/intro/five-met.gif	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/pix/intro/five-met.gif	(from http://gmpg.org/xfn/intro)
10:05:05	1612/1612	---M--	200	added ('OK')	image/gif	etag:%225a6fb8-64c-3ef0a663b3680%22	http://gmpg.org/xfn/pix/intro/five-acqfr.gif	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/pix/intro/five-acqfr.gif	(from http://gmpg.org/xfn/intro)
10:05:07	1391/1391	---M--	200	added ('OK')	image/gif	etag:%225a6fa2-56f-3ef0a663b3680%22	http://gmpg.org/xfn/pix/intro/five-prof.gif	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/pix/intro/five-prof.gif	(from http://gmpg.org/xfn/intro)
10:05:07	1187/1187	---M--	200	added ('OK')	image/gif	etag:%225a6fa4-4a3-3ef0a663b3680%22	http://gmpg.org/xfn/pix/intro/five-lovefam.gif	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/pix/intro/five-lovefam.gif	(from http://gmpg.org/xfn/intro)
10:05:07	250/250	---M--	200	added ('OK')	image/gif	etag:%225a7007-fa-3ef0a663b3680%22	http://gmpg.org/xfn/xfn-btn.gif	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/xfn-btn.gif	(from http://gmpg.org/xfn/join)
10:05:08	9010/9010	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:40%20GMT	http://gmpg.org/xfn/creator-fr	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/creator-fr.html	(from http://gmpg.org/xfn/tools)
10:05:08	8836/8836	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:41%20GMT	http://gmpg.org/xfn/creator-it	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/creator-it.html	(from http://gmpg.org/xfn/tools)
10:05:09	8744/8744	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:42%20GMT	http://gmpg.org/xfn/creator-es	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/creator-es.html	(from http://gmpg.org/xfn/tools)
10:05:10	8885/8885	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:42%20GMT	http://gmpg.org/xfn/creator-nl	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/creator-nl.html	(from http://gmpg.org/xfn/tools)
10:05:10	8224/8224	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:43%20GMT	http://gmpg.org/xfn/creator-cs	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/creator-cs.html	(from http://gmpg.org/xfn/tools)
10:05:11	8931/8931	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:43%20GMT	http://gmpg.org/xfn/creator-ja	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/creator-ja.html	(from http://gmpg.org/xfn/tools)
10:05:12	7243/7243	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:44%20GMT	http://gmpg.org/xfn/and/foaf	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/and/foaf.html	(from http://gmpg.org/xfn/and/)
10:05:12	38834/38834	---M--	200	added ('OK')	image/png	etag:%225a6fb9-97b2-3ef0a663b3680%22	http://gmpg.org/xfn/pix/mememememe.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/pix/mememememe.png	(from http://gmpg.org/xfn/and/)
10:05:13	11565/11565	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:45%20GMT	http://gmpg.org/xfn/and/index	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/and/index-2.html	(from http://gmpg.org/xfn/and/)
10:05:13	51/51	---M--	200	added ('OK')	text/css	etag:%225a7004-33-3ef0a663b3680%22	http://gmpg.org/xfn/count.css	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/count.css	(from http://gmpg.org/xfn/more)
10:05:14	5209/5209	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:46%20GMT	http://gmpg.org/xfn/1	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/1.html	(from http://gmpg.org/xfn/more)
10:05:15	241/241	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202016%2003:04:48%20GMT	http://junk.metafilter.com/xfn.gif	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/junk.metafilter.com/xfn.c1.delayed	(from http://gmpg.org/xfn/more)
10:05:16	32765/32765	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Feb%202016%2003:04:49%20GMT	http://www.metafilter.com/xfn.gif	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/www.metafilter.com/xfn.c2.delayed	(from http://gmpg.org/xfn/more)
10:05:16	0/-1	---M--	301	error ('')			http://gmpg.org/xfn/and	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/and.c4.delayed	(from http://gmpg.org/xfn/index)
10:05:16	140/140	---M--	200	added ('OK')	image/gif	etag:%225a6f7d-8c-3ef0a663b3680%22	http://gmpg.org/xfn/xfn-mini.gif	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/xfn-mini.gif	(from http://gmpg.org/xfn/more)
10:05:17	112/112	---M--	200	added ('OK')	image/png	etag:%2270-529acf997b4cf%22	http://sutrixgroup.com/wp-content/plugins/sitepress-multilingual-cms/res/img/nav-arrow-down.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/sitepress-multilingual-cms/res/img/nav-arrow-down.png	(from http://sutrixgroup.com/wp-content/plugins/sitepress-multilingual-cms/res/css/language-selector.css?v=3.3.5)
10:05:17	973/973	--F---	200	added ('OK%20(cached)')	text/html		http://sutrixgroup.com/wp-json/	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-json/index.html	(from http://sutrixgroup.com/)
10:05:17	1662/1662	--F---	200	added ('OK%20(cached)')	text/html		http://sutrixgroup.com/feed/	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/feed/index.html	(from http://sutrixgroup.com/)
10:05:17	1472/1472	--F---	200	added ('OK%20(cached)')	text/html		http://sutrixgroup.com/comments/feed/	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/comments/feed/index.html	(from http://sutrixgroup.com/)
10:05:17	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:48%20GMT	http://sutrixgroup.com/xmlrpc.php?rsd	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/xmlrpc0db0.php	(from http://sutrixgroup.com/)
10:05:18	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:48%20GMT	http://sutrixgroup.com/wp-includes/wlwmanifest.xml	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-includes/wlwmanifest.xml	(from http://sutrixgroup.com/)
10:05:18	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:48%20GMT	http://stg.sutrixgroup.com/wp-content/uploads/2016/01/favicon-16x16.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/stg.sutrixgroup.com/wp-content/uploads/2016/01/favicon-16x16.png	(from http://sutrixgroup.com/)
10:05:18	62/62	---M--	200	added ('OK')	image/gif	etag:%223e-529acf998222f%22	http://sutrixgroup.com/wp-content/plugins/wpml-cms-nav/res/img/cms-nav-dark-s.gif	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/wpml-cms-nav/res/img/cms-nav-dark-s.gif	(from http://sutrixgroup.com/wp-content/plugins/wpml-cms-nav/res/css/cms-navigation.css?ver=1.4.15)
10:05:18	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:48%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/logo.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/logo.png	(from http://sutrixgroup.com/)
10:05:19	73/73	UR-M--	404	error ('Not%20Found')	application/json	date:Fri,%2026%20Feb%202016%2003:05:49%20GMT	http://sutrixgroup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2F	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-json/oembed/1.0/embedf717.json	(from http://sutrixgroup.com/)
10:05:19	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:49%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/slider-1.jpg	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/slider-1.jpg	(from http://sutrixgroup.com/)
10:05:19	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:49%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/slider-2.jpg	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/slider-2.jpg	(from http://sutrixgroup.com/)
10:05:19	25/25	---M--	200	added ('OK')	text/plain	etag:%224e536a-19-3ef0a6a1b08c0%22	http://gmpg.org/robots.txt		(from http://sutrixgroup.com/)
10:05:19	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:49%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/slider-4.jpg	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/slider-4.jpg	(from http://sutrixgroup.com/)
10:05:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:50%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/slider-3.jpg	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/slider-3.jpg	(from http://sutrixgroup.com/)
10:05:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:50%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/img-map.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/img-map.png	(from http://sutrixgroup.com/)
10:05:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:50%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_01.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_01.png	(from http://sutrixgroup.com/)
10:05:20	38216/38216	---M--	200	added ('OK')	text/html	etag:%229548-529acf998aecf%22	http://sutrixgroup.com/wp-content/themes/sutrix_group/fonts/RalewayBold.woff2	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/themes/sutrix_group/fonts/RalewayBold.html	(from http://sutrixgroup.com/wp-content/themes/sutrix_group/css/style.css)
10:05:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:50%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_03.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_03.png	(from http://sutrixgroup.com/)
10:05:22	109660/109660	---M--	200	added ('OK')	text/html	etag:%221ac5c-529acf998aecf%22	http://sutrixgroup.com/wp-content/themes/sutrix_group/fonts/RalewayBold.ttf	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/themes/sutrix_group/fonts/RalewayBold-2.html	(from http://sutrixgroup.com/wp-content/themes/sutrix_group/css/style.css)
10:05:23	38288/38288	---M--	200	added ('OK')	text/html	etag:%229590-529acf998aecf%22	http://sutrixgroup.com/wp-content/themes/sutrix_group/fonts/RalewayMedium.woff2	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/themes/sutrix_group/fonts/RalewayMedium.html	(from http://sutrixgroup.com/wp-content/themes/sutrix_group/css/style.css)
10:05:24	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:51%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_04.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_04.png	(from http://sutrixgroup.com/)
10:05:24	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:51%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_02.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_02.png	(from http://sutrixgroup.com/)
10:05:24	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:54%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_05.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_05.png	(from http://sutrixgroup.com/)
10:05:24	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:54%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_06.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_06.png	(from http://sutrixgroup.com/)
10:05:25	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:55%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_13.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_13.png	(from http://sutrixgroup.com/)
10:05:25	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Feb%202016%2003:05:55%20GMT	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_14.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_partner_14.png	(from http://sutrixgroup.com/)
